"state","scenario","product","year_offset","bio_Tg"
"AL","managed (conservation)","sawtimber",40,308.185
"AL","managed (conservation)","sawtimber",50,292.455
"AL","managed (conservation)","sawtimber",60,275.466
"AL","managed (conservation)","sawtimber",70,273.714
"AL","managed (conservation)","sawtimber",80,268.342
"AL","managed (conservation)","sawtimber",90,266.444
"AL","managed (conservation)","sawtimber",100,268.556
"AL","managed (conservation)","pulpwood",0,225.821
"AL","managed (conservation)","pulpwood",10,263.755
"AL","managed (conservation)","pulpwood",20,272.804
"AL","managed (conservation)","pulpwood",30,266.207
"AL","managed (conservation)","pulpwood",40,258
"AL","managed (conservation)","pulpwood",50,247.215
"AL","managed (conservation)","pulpwood",60,233.303
"AL","managed (conservation)","pulpwood",70,231.782
"AL","managed (conservation)","pulpwood",80,229.235
"AL","managed (conservation)","pulpwood",90,222.44
"AL","managed (conservation)","pulpwood",100,219.915
"AL","managed (conservation)","residue",0,341.95
"AL","managed (conservation)","residue",10,398.794
"AL","managed (conservation)","residue",20,420.105
"AL","managed (conservation)","residue",30,417.733
"AL","managed (conservation)","residue",40,410.104
"AL","managed (conservation)","residue",50,396.765
"AL","managed (conservation)","residue",60,384.331
"AL","managed (conservation)","residue",70,389.505
"AL","managed (conservation)","residue",80,385.902
"AL","managed (conservation)","residue",90,374.726
"AL","managed (conservation)","residue",100,367.974
"AR","managed (conservation)","sawtimber",0,167.64
"AR","managed (conservation)","sawtimber",10,198.302
"AR","managed (conservation)","sawtimber",20,228.488
"AR","managed (conservation)","sawtimber",30,253.59
"AR","managed (conservation)","sawtimber",40,274.565
"AR","managed (conservation)","sawtimber",50,271.341
"AR","managed (conservation)","sawtimber",60,257.054
"AR","managed (conservation)","sawtimber",70,239.498
"AR","managed (conservation)","sawtimber",80,233.318
"AR","managed (conservation)","sawtimber",90,231.224
"AR","managed (conservation)","sawtimber",100,235.48
"AR","managed (conservation)","pulpwood",0,199.172
"AR","managed (conservation)","pulpwood",10,205.393
"AR","managed (conservation)","pulpwood",20,205.197
"AR","managed (conservation)","pulpwood",30,204.226
"AR","managed (conservation)","pulpwood",40,203.651
"AR","managed (conservation)","pulpwood",50,202.148
"AR","managed (conservation)","pulpwood",60,197.873
"AR","managed (conservation)","pulpwood",70,193.731
"AR","managed (conservation)","pulpwood",80,194.402
"AR","managed (conservation)","pulpwood",90,188.337
"AR","managed (conservation)","pulpwood",100,183.236
"AR","managed (conservation)","residue",0,322.963
"AR","managed (conservation)","residue",10,341.569
"AR","managed (conservation)","residue",20,354.3
"AR","managed (conservation)","residue",30,360.843
"AR","managed (conservation)","residue",40,366.93
"AR","managed (conservation)","residue",50,364.294
"AR","managed (conservation)","residue",60,353.375
"AR","managed (conservation)","residue",70,342.185
"AR","managed (conservation)","residue",80,342.142
"AR","managed (conservation)","residue",90,335.686
"AR","managed (conservation)","residue",100,330.816
"AZ","managed (conservation)","sawtimber",0,28.378
"AZ","managed (conservation)","sawtimber",10,30.287
"AZ","managed (conservation)","sawtimber",20,31.06
"AZ","managed (conservation)","sawtimber",30,31.048
"AZ","managed (conservation)","sawtimber",40,30.934
"AZ","managed (conservation)","sawtimber",50,30.571
"AZ","managed (conservation)","sawtimber",60,30.28
"AZ","managed (conservation)","sawtimber",70,29.521
"AZ","managed (conservation)","sawtimber",80,28.66
"AZ","managed (conservation)","sawtimber",90,27.689
"AZ","managed (conservation)","sawtimber",100,26.553
"AZ","managed (conservation)","pulpwood",0,30.698
"AZ","managed (conservation)","pulpwood",10,30.917
"AZ","managed (conservation)","pulpwood",20,31.447
"AZ","managed (conservation)","pulpwood",30,31.63
"AZ","managed (conservation)","pulpwood",40,31.782
"AZ","managed (conservation)","pulpwood",50,31.461
"AZ","managed (conservation)","pulpwood",60,30.763
"AZ","managed (conservation)","pulpwood",70,30.067
"AZ","managed (conservation)","pulpwood",80,29.179
"AZ","managed (conservation)","pulpwood",90,28.205
"AZ","managed (conservation)","pulpwood",100,27.08
"AZ","managed (conservation)","residue",0,147.355
"AZ","managed (conservation)","residue",10,150.659
"AZ","managed (conservation)","residue",20,153.784
"AZ","managed (conservation)","residue",30,156.044
"AZ","managed (conservation)","residue",40,157.376
"AZ","managed (conservation)","residue",50,158.539
"AZ","managed (conservation)","residue",60,159.147
"AZ","managed (conservation)","residue",70,158.539
"AZ","managed (conservation)","residue",80,157.597
"AZ","managed (conservation)","residue",90,156.834
"AZ","managed (conservation)","residue",100,155.364
"CA","managed (conservation)","sawtimber",0,521.173
"CA","managed (conservation)","sawtimber",10,529.079
"CA","managed (conservation)","sawtimber",20,550.96
"CA","managed (conservation)","sawtimber",30,557.039
"CA","managed (conservation)","sawtimber",40,571.064
"CA","managed (conservation)","sawtimber",50,579.051
"CA","managed (conservation)","sawtimber",60,585.275
"CA","managed (conservation)","sawtimber",70,597.531
"CA","managed (conservation)","sawtimber",80,596.182
"CA","managed (conservation)","sawtimber",90,597.386
"CA","managed (conservation)","sawtimber",100,581.797
"CA","managed (conservation)","pulpwood",0,120.678
"CA","managed (conservation)","pulpwood",10,121.688
"CA","managed (conservation)","pulpwood",20,120.534
"CA","managed (conservation)","pulpwood",30,119.197
"CA","managed (conservation)","pulpwood",40,116.398
"CA","managed (conservation)","pulpwood",50,118.369
"CA","managed (conservation)","pulpwood",60,113.818
"CA","managed (conservation)","pulpwood",70,115.216
"CA","managed (conservation)","pulpwood",80,113.472
"CA","managed (conservation)","pulpwood",90,113.205
"CA","managed (conservation)","pulpwood",100,109.618
"CA","managed (conservation)","residue",0,397.747
"CA","managed (conservation)","residue",10,399.051
"CA","managed (conservation)","residue",20,404.547
"CA","managed (conservation)","residue",30,403.241
"CA","managed (conservation)","residue",40,405.463
"CA","managed (conservation)","residue",50,410.684
"CA","managed (conservation)","residue",60,409.279
"CA","managed (conservation)","residue",70,414.177
"CA","managed (conservation)","residue",80,410.739
"CA","managed (conservation)","residue",90,409.218
"CA","managed (conservation)","residue",100,398.564
"CO","managed (conservation)","sawtimber",0,127.004
"CO","managed (conservation)","sawtimber",10,129.96
"CO","managed (conservation)","sawtimber",20,134.938
"CO","managed (conservation)","sawtimber",30,138.589
"CO","managed (conservation)","sawtimber",40,141.128
"CO","managed (conservation)","sawtimber",50,144.425
"CO","managed (conservation)","sawtimber",60,147.614
"CO","managed (conservation)","sawtimber",70,152.624
"CO","managed (conservation)","sawtimber",80,155.258
"CO","managed (conservation)","sawtimber",90,155.975
"CO","managed (conservation)","sawtimber",100,156.8
"CO","managed (conservation)","pulpwood",0,91.156
"CO","managed (conservation)","pulpwood",10,90.819
"CO","managed (conservation)","pulpwood",20,94.275
"CO","managed (conservation)","pulpwood",30,99.811
"CO","managed (conservation)","pulpwood",40,102.39
"CO","managed (conservation)","pulpwood",50,103.172
"CO","managed (conservation)","pulpwood",60,104.267
"CO","managed (conservation)","pulpwood",70,104.138
"CO","managed (conservation)","pulpwood",80,106.071
"CO","managed (conservation)","pulpwood",90,106.872
"CO","managed (conservation)","pulpwood",100,107.842
"CO","managed (conservation)","residue",0,277.643
"CO","managed (conservation)","residue",10,280.998
"CO","managed (conservation)","residue",20,289.088
"CO","managed (conservation)","residue",30,296.313
"CO","managed (conservation)","residue",40,301.251
"CO","managed (conservation)","residue",50,305.898
"CO","managed (conservation)","residue",60,309.867
"CO","managed (conservation)","residue",70,311.673
"CO","managed (conservation)","residue",80,314.499
"CO","managed (conservation)","residue",90,316.914
"CO","managed (conservation)","residue",100,318.89
"CT","managed (conservation)","sawtimber",0,18.095
"CT","managed (conservation)","sawtimber",10,18.306
"CT","managed (conservation)","sawtimber",20,19.29
"CT","managed (conservation)","sawtimber",30,19.111
"CT","managed (conservation)","sawtimber",40,18.772
"CT","managed (conservation)","sawtimber",50,18.698
"CT","managed (conservation)","sawtimber",60,18.28
"CT","managed (conservation)","sawtimber",70,18.015
"CT","managed (conservation)","sawtimber",80,17.644
"CT","managed (conservation)","sawtimber",90,16.887
"CT","managed (conservation)","sawtimber",100,16.055
"CT","managed (conservation)","pulpwood",0,14.135
"CT","managed (conservation)","pulpwood",10,13.898
"CT","managed (conservation)","pulpwood",20,13.047
"CT","managed (conservation)","pulpwood",30,12.845
"CT","managed (conservation)","pulpwood",40,12.706
"CT","managed (conservation)","pulpwood",50,12.588
"CT","managed (conservation)","pulpwood",60,11.926
"CT","managed (conservation)","pulpwood",70,11.641
"CT","managed (conservation)","pulpwood",80,11.477
"CT","managed (conservation)","pulpwood",90,11.148
"CT","managed (conservation)","pulpwood",100,10.861
"CT","managed (conservation)","residue",0,25.519
"CT","managed (conservation)","residue",10,25.221
"CT","managed (conservation)","residue",20,25.021
"CT","managed (conservation)","residue",30,24.684
"CT","managed (conservation)","residue",40,24.366
"CT","managed (conservation)","residue",50,24.27
"CT","managed (conservation)","residue",60,23.584
"CT","managed (conservation)","residue",70,22.973
"CT","managed (conservation)","residue",80,22.611
"CT","managed (conservation)","residue",90,21.844
"CT","managed (conservation)","residue",100,21.015
"DE","managed (conservation)","sawtimber",0,7.091
"DE","managed (conservation)","sawtimber",10,5.299
"DE","managed (conservation)","sawtimber",20,5.023
"DE","managed (conservation)","sawtimber",30,4.775
"DE","managed (conservation)","sawtimber",40,5.778
"DE","managed (conservation)","sawtimber",50,6.144
"DE","managed (conservation)","sawtimber",60,6.57
"DE","managed (conservation)","sawtimber",70,4.37
"DE","managed (conservation)","sawtimber",80,4.559
"DE","managed (conservation)","sawtimber",90,3.623
"DE","managed (conservation)","sawtimber",100,3.466
"DE","managed (conservation)","pulpwood",0,7.479
"DE","managed (conservation)","pulpwood",10,4.812
"DE","managed (conservation)","pulpwood",20,3.895
"DE","managed (conservation)","pulpwood",30,4.062
"DE","managed (conservation)","pulpwood",40,5.024
"DE","managed (conservation)","pulpwood",50,5.784
"DE","managed (conservation)","pulpwood",60,6.194
"DE","managed (conservation)","pulpwood",70,3.74
"DE","managed (conservation)","pulpwood",80,3.85
"DE","managed (conservation)","pulpwood",90,3.043
"DE","managed (conservation)","pulpwood",100,3.117
"DE","managed (conservation)","residue",0,13.467
"DE","managed (conservation)","residue",10,11.171
"DE","managed (conservation)","residue",20,11.218
"DE","managed (conservation)","residue",30,12.743
"DE","managed (conservation)","residue",40,10.366
"DE","managed (conservation)","residue",50,12.042
"DE","managed (conservation)","residue",60,11.42
"DE","managed (conservation)","residue",70,8.502
"DE","managed (conservation)","residue",80,9.903
"DE","managed (conservation)","residue",90,10.02
"DE","managed (conservation)","residue",100,11.459
"FL","managed (conservation)","sawtimber",0,36.819
"FL","managed (conservation)","sawtimber",10,42.34
"FL","managed (conservation)","sawtimber",20,46.83
"FL","managed (conservation)","sawtimber",30,50.116
"FL","managed (conservation)","sawtimber",40,47.216
"FL","managed (conservation)","sawtimber",50,41.418
"FL","managed (conservation)","sawtimber",60,33.355
"FL","managed (conservation)","sawtimber",70,27.802
"FL","managed (conservation)","sawtimber",80,25.08
"FL","managed (conservation)","sawtimber",90,23.187
"FL","managed (conservation)","sawtimber",100,22.391
"FL","managed (conservation)","pulpwood",0,138.11
"FL","managed (conservation)","pulpwood",10,149.593
"FL","managed (conservation)","pulpwood",20,155.883
"FL","managed (conservation)","pulpwood",30,154.169
"FL","managed (conservation)","pulpwood",40,145.115
"FL","managed (conservation)","pulpwood",50,133.984
"FL","managed (conservation)","pulpwood",60,118.319
"FL","managed (conservation)","pulpwood",70,106.544
"FL","managed (conservation)","pulpwood",80,102.108
"FL","managed (conservation)","pulpwood",90,95.179
"FL","managed (conservation)","pulpwood",100,85.824
"FL","managed (conservation)","residue",0,159.286
"FL","managed (conservation)","residue",10,169.275
"FL","managed (conservation)","residue",20,170.097
"FL","managed (conservation)","residue",30,155.56
"FL","managed (conservation)","residue",40,143.931
"FL","managed (conservation)","residue",50,135.837
"FL","managed (conservation)","residue",60,122.999
"FL","managed (conservation)","residue",70,114.117
"FL","managed (conservation)","residue",80,110.45
"FL","managed (conservation)","residue",90,102.997
"FL","managed (conservation)","residue",100,89.549
"GA","managed (conservation)","sawtimber",0,106.725
"GA","managed (conservation)","sawtimber",10,125.712
"GA","managed (conservation)","sawtimber",20,152.764
"GA","managed (conservation)","sawtimber",30,171.227
"GA","managed (conservation)","sawtimber",40,168.594
"GA","managed (conservation)","sawtimber",50,149.236
"GA","managed (conservation)","sawtimber",60,123.814
"GA","managed (conservation)","sawtimber",70,106.956
"GA","managed (conservation)","sawtimber",80,102.009
"GA","managed (conservation)","sawtimber",90,100.681
"GA","managed (conservation)","sawtimber",100,98.185
"GA","managed (conservation)","pulpwood",0,180.923
"GA","managed (conservation)","pulpwood",10,202.692
"GA","managed (conservation)","pulpwood",20,210.928
"GA","managed (conservation)","pulpwood",30,213.433
"GA","managed (conservation)","pulpwood",40,208.698
"GA","managed (conservation)","pulpwood",50,194.355
"GA","managed (conservation)","pulpwood",60,179.164
"GA","managed (conservation)","pulpwood",70,175.086
"GA","managed (conservation)","pulpwood",80,165.026
"GA","managed (conservation)","pulpwood",90,151.169
"GA","managed (conservation)","pulpwood",100,137.405
"GA","managed (conservation)","residue",0,258.483
"GA","managed (conservation)","residue",10,286.948
"GA","managed (conservation)","residue",20,288.838
"GA","managed (conservation)","residue",30,279.496
"GA","managed (conservation)","residue",40,267.531
"GA","managed (conservation)","residue",50,248.786
"GA","managed (conservation)","residue",60,230.736
"GA","managed (conservation)","residue",70,224.417
"GA","managed (conservation)","residue",80,213.186
"GA","managed (conservation)","residue",90,196.427
"GA","managed (conservation)","residue",100,177.728
"IA","managed (conservation)","sawtimber",0,17.807
"IA","managed (conservation)","sawtimber",10,18.161
"IA","managed (conservation)","sawtimber",20,18.091
"IA","managed (conservation)","sawtimber",30,18.268
"IA","managed (conservation)","sawtimber",40,18.009
"IA","managed (conservation)","sawtimber",50,18.684
"IA","managed (conservation)","sawtimber",60,18.538
"IA","managed (conservation)","sawtimber",70,17.652
"IA","managed (conservation)","sawtimber",80,16.053
"IA","managed (conservation)","sawtimber",90,15.395
"IA","managed (conservation)","sawtimber",100,14.879
"IA","managed (conservation)","pulpwood",0,24.45
"IA","managed (conservation)","pulpwood",10,22.897
"IA","managed (conservation)","pulpwood",20,22.156
"IA","managed (conservation)","pulpwood",30,22.425
"IA","managed (conservation)","pulpwood",40,22.194
"IA","managed (conservation)","pulpwood",50,22.137
"IA","managed (conservation)","pulpwood",60,21.999
"IA","managed (conservation)","pulpwood",70,20.989
"IA","managed (conservation)","pulpwood",80,19.31
"IA","managed (conservation)","pulpwood",90,19.298
"IA","managed (conservation)","pulpwood",100,19.286
"IA","managed (conservation)","residue",0,40.965
"IA","managed (conservation)","residue",10,38.986
"IA","managed (conservation)","residue",20,37.527
"IA","managed (conservation)","residue",30,38.069
"IA","managed (conservation)","residue",40,37.622
"IA","managed (conservation)","residue",50,37.851
"IA","managed (conservation)","residue",60,37.365
"IA","managed (conservation)","residue",70,35.289
"IA","managed (conservation)","residue",80,32.318
"IA","managed (conservation)","residue",90,31.993
"IA","managed (conservation)","residue",100,31.599
"ID","managed (conservation)","sawtimber",0,199.478
"ID","managed (conservation)","sawtimber",10,213.44
"ID","managed (conservation)","sawtimber",20,228.46
"ID","managed (conservation)","sawtimber",30,239.771
"ID","managed (conservation)","sawtimber",40,250.103
"ID","managed (conservation)","sawtimber",50,253.118
"ID","managed (conservation)","sawtimber",60,257.006
"ID","managed (conservation)","sawtimber",70,259.258
"ID","managed (conservation)","sawtimber",80,258.563
"ID","managed (conservation)","sawtimber",90,255.861
"ID","managed (conservation)","sawtimber",100,252.932
"ID","managed (conservation)","pulpwood",0,165.106
"ID","managed (conservation)","pulpwood",10,169.882
"ID","managed (conservation)","pulpwood",20,175.476
"ID","managed (conservation)","pulpwood",30,181.749
"ID","managed (conservation)","pulpwood",40,185.222
"ID","managed (conservation)","pulpwood",50,184.786
"ID","managed (conservation)","pulpwood",60,184.672
"ID","managed (conservation)","pulpwood",70,181.728
"ID","managed (conservation)","pulpwood",80,180.38
"ID","managed (conservation)","pulpwood",90,178.378
"ID","managed (conservation)","pulpwood",100,176.412
"ID","managed (conservation)","residue",0,236.746
"ID","managed (conservation)","residue",10,245.878
"ID","managed (conservation)","residue",20,251.145
"ID","managed (conservation)","residue",30,253.995
"ID","managed (conservation)","residue",40,256.833
"ID","managed (conservation)","residue",50,257.407
"ID","managed (conservation)","residue",60,258.296
"ID","managed (conservation)","residue",70,255.735
"ID","managed (conservation)","residue",80,253.916
"ID","managed (conservation)","residue",90,250.51
"ID","managed (conservation)","residue",100,247.284
"IL","managed (conservation)","sawtimber",0,41.296
"IL","managed (conservation)","sawtimber",10,41.82
"IL","managed (conservation)","sawtimber",20,42.04
"IL","managed (conservation)","sawtimber",30,44.12
"IL","managed (conservation)","sawtimber",40,44.718
"IL","managed (conservation)","sawtimber",50,43.95
"IL","managed (conservation)","sawtimber",60,43.652
"IL","managed (conservation)","sawtimber",70,42.785
"IL","managed (conservation)","sawtimber",80,41.528
"IL","managed (conservation)","sawtimber",90,40.649
"IL","managed (conservation)","sawtimber",100,40.247
"IL","managed (conservation)","pulpwood",0,53.968
"IL","managed (conservation)","pulpwood",10,53.429
"IL","managed (conservation)","pulpwood",20,53.681
"IL","managed (conservation)","pulpwood",30,54.68
"IL","managed (conservation)","pulpwood",40,55.126
"IL","managed (conservation)","pulpwood",50,55.357
"IL","managed (conservation)","pulpwood",60,54.714
"IL","managed (conservation)","pulpwood",70,54.828
"IL","managed (conservation)","pulpwood",80,53.763
"IL","managed (conservation)","pulpwood",90,53.425
"IL","managed (conservation)","pulpwood",100,52.903
"IL","managed (conservation)","residue",0,76.821
"IL","managed (conservation)","residue",10,74.985
"IL","managed (conservation)","residue",20,74.689
"IL","managed (conservation)","residue",30,75.563
"IL","managed (conservation)","residue",40,75.271
"IL","managed (conservation)","residue",50,74.28
"IL","managed (conservation)","residue",60,73.256
"IL","managed (conservation)","residue",70,72.137
"IL","managed (conservation)","residue",80,70.526
"IL","managed (conservation)","residue",90,69.84
"IL","managed (conservation)","residue",100,68.985
"IN","managed (conservation)","sawtimber",0,64.179
"IN","managed (conservation)","sawtimber",10,68.004
"IN","managed (conservation)","sawtimber",20,72.069
"IN","managed (conservation)","sawtimber",30,72.332
"IN","managed (conservation)","sawtimber",40,75.166
"IN","managed (conservation)","sawtimber",50,76.743
"IN","managed (conservation)","sawtimber",60,76.056
"IN","managed (conservation)","sawtimber",70,74.342
"IN","managed (conservation)","sawtimber",80,72.701
"IN","managed (conservation)","sawtimber",90,67.613
"IN","managed (conservation)","sawtimber",100,63.55
"IN","managed (conservation)","pulpwood",0,67.461
"IN","managed (conservation)","pulpwood",10,67.824
"IN","managed (conservation)","pulpwood",20,65.65
"IN","managed (conservation)","pulpwood",30,63.758
"IN","managed (conservation)","pulpwood",40,63.131
"IN","managed (conservation)","pulpwood",50,61.673
"IN","managed (conservation)","pulpwood",60,60.293
"IN","managed (conservation)","pulpwood",70,58.858
"IN","managed (conservation)","pulpwood",80,57.298
"IN","managed (conservation)","pulpwood",90,53.243
"IN","managed (conservation)","pulpwood",100,50.746
"IN","managed (conservation)","residue",0,100.308
"IN","managed (conservation)","residue",10,100.619
"IN","managed (conservation)","residue",20,100.598
"IN","managed (conservation)","residue",30,99.482
"IN","managed (conservation)","residue",40,100.835
"IN","managed (conservation)","residue",50,101.598
"IN","managed (conservation)","residue",60,98.909
"IN","managed (conservation)","residue",70,96.334
"IN","managed (conservation)","residue",80,94.369
"IN","managed (conservation)","residue",90,88.015
"IN","managed (conservation)","residue",100,83.857
"KS","managed (conservation)","sawtimber",0,1.427
"KS","managed (conservation)","sawtimber",10,1.598
"KS","managed (conservation)","sawtimber",20,1.649
"KS","managed (conservation)","sawtimber",30,1.306
"KS","managed (conservation)","sawtimber",40,1.38
"KS","managed (conservation)","sawtimber",50,1.352
"KS","managed (conservation)","sawtimber",60,1.329
"KS","managed (conservation)","sawtimber",70,1.316
"KS","managed (conservation)","sawtimber",80,1.285
"KS","managed (conservation)","sawtimber",90,1.209
"KS","managed (conservation)","sawtimber",100,1.21
"KS","managed (conservation)","pulpwood",0,10.089
"KS","managed (conservation)","pulpwood",10,10.303
"KS","managed (conservation)","pulpwood",20,10.824
"KS","managed (conservation)","pulpwood",30,11.428
"KS","managed (conservation)","pulpwood",40,11.807
"KS","managed (conservation)","pulpwood",50,11.849
"KS","managed (conservation)","pulpwood",60,11.723
"KS","managed (conservation)","pulpwood",70,12.077
"KS","managed (conservation)","pulpwood",80,11.667
"KS","managed (conservation)","pulpwood",90,11.022
"KS","managed (conservation)","pulpwood",100,11.228
"KS","managed (conservation)","residue",0,11.623
"KS","managed (conservation)","residue",10,11.394
"KS","managed (conservation)","residue",20,11.878
"KS","managed (conservation)","residue",30,11.001
"KS","managed (conservation)","residue",40,11.405
"KS","managed (conservation)","residue",50,11.32
"KS","managed (conservation)","residue",60,11.01
"KS","managed (conservation)","residue",70,11.191
"KS","managed (conservation)","residue",80,10.919
"KS","managed (conservation)","residue",90,10.194
"KS","managed (conservation)","residue",100,10.427
"KY","managed (conservation)","sawtimber",0,162.187
"KY","managed (conservation)","sawtimber",10,171.112
"KY","managed (conservation)","sawtimber",20,178.386
"KY","managed (conservation)","sawtimber",30,181.38
"KY","managed (conservation)","sawtimber",40,184.252
"KY","managed (conservation)","sawtimber",50,182.647
"KY","managed (conservation)","sawtimber",60,179.479
"KY","managed (conservation)","sawtimber",70,174.742
"KY","managed (conservation)","sawtimber",80,167.41
"KY","managed (conservation)","sawtimber",90,155.51
"KY","managed (conservation)","sawtimber",100,150.478
"KY","managed (conservation)","pulpwood",0,139.413
"KY","managed (conservation)","pulpwood",10,142.111
"KY","managed (conservation)","pulpwood",20,143.03
"KY","managed (conservation)","pulpwood",30,142.25
"KY","managed (conservation)","pulpwood",40,141.944
"KY","managed (conservation)","pulpwood",50,140.015
"KY","managed (conservation)","pulpwood",60,135.264
"KY","managed (conservation)","pulpwood",70,130.916
"KY","managed (conservation)","pulpwood",80,125.311
"KY","managed (conservation)","pulpwood",90,115.921
"KY","managed (conservation)","pulpwood",100,111.495
"KY","managed (conservation)","residue",0,250.347
"KY","managed (conservation)","residue",10,253.457
"KY","managed (conservation)","residue",20,254.513
"KY","managed (conservation)","residue",30,252.635
"KY","managed (conservation)","residue",40,253.362
"KY","managed (conservation)","residue",50,252.489
"KY","managed (conservation)","residue",60,244.525
"KY","managed (conservation)","residue",70,237.362
"KY","managed (conservation)","residue",80,227.293
"KY","managed (conservation)","residue",90,210.526
"KY","managed (conservation)","residue",100,203.184
"LA","managed (conservation)","sawtimber",0,93.605
"LA","managed (conservation)","sawtimber",10,116.759
"LA","managed (conservation)","sawtimber",20,142.363
"LA","managed (conservation)","sawtimber",30,177.045
"LA","managed (conservation)","sawtimber",40,194.021
"LA","managed (conservation)","sawtimber",50,187.579
"LA","managed (conservation)","sawtimber",60,183.481
"LA","managed (conservation)","sawtimber",70,182.655
"LA","managed (conservation)","sawtimber",80,179.88
"LA","managed (conservation)","sawtimber",90,170.423
"LA","managed (conservation)","sawtimber",100,167.765
"LA","managed (conservation)","pulpwood",0,158.175
"LA","managed (conservation)","pulpwood",10,178.314
"LA","managed (conservation)","pulpwood",20,182.231
"LA","managed (conservation)","pulpwood",30,183.072
"LA","managed (conservation)","pulpwood",40,183.017
"LA","managed (conservation)","pulpwood",50,178.621
"LA","managed (conservation)","pulpwood",60,168.142
"LA","managed (conservation)","pulpwood",70,160.09
"LA","managed (conservation)","pulpwood",80,158.261
"LA","managed (conservation)","pulpwood",90,152.495
"LA","managed (conservation)","pulpwood",100,150.021
"LA","managed (conservation)","residue",0,194.583
"LA","managed (conservation)","residue",10,222.74
"LA","managed (conservation)","residue",20,229.671
"LA","managed (conservation)","residue",30,232.862
"LA","managed (conservation)","residue",40,236.731
"LA","managed (conservation)","residue",50,233.328
"LA","managed (conservation)","residue",60,225.46
"LA","managed (conservation)","residue",70,222.295
"LA","managed (conservation)","residue",80,220.515
"LA","managed (conservation)","residue",90,210.366
"LA","managed (conservation)","residue",100,205.075
"MA","managed (conservation)","sawtimber",0,36.051
"MA","managed (conservation)","sawtimber",10,37.836
"MA","managed (conservation)","sawtimber",20,39.912
"MA","managed (conservation)","sawtimber",30,40.965
"MA","managed (conservation)","sawtimber",40,41.702
"MA","managed (conservation)","sawtimber",50,43.11
"MA","managed (conservation)","sawtimber",60,43.072
"MA","managed (conservation)","sawtimber",70,43.254
"MA","managed (conservation)","sawtimber",80,43.689
"MA","managed (conservation)","sawtimber",90,44.129
"MA","managed (conservation)","sawtimber",100,45.204
"MA","managed (conservation)","pulpwood",0,24.451
"MA","managed (conservation)","pulpwood",10,22.86
"MA","managed (conservation)","pulpwood",20,23.696
"MA","managed (conservation)","pulpwood",30,23.666
"MA","managed (conservation)","pulpwood",40,23.973
"MA","managed (conservation)","pulpwood",50,24.567
"MA","managed (conservation)","pulpwood",60,24.694
"MA","managed (conservation)","pulpwood",70,24.858
"MA","managed (conservation)","pulpwood",80,25.065
"MA","managed (conservation)","pulpwood",90,25.329
"MA","managed (conservation)","pulpwood",100,26.03
"MA","managed (conservation)","residue",0,47.631
"MA","managed (conservation)","residue",10,47.304
"MA","managed (conservation)","residue",20,49.568
"MA","managed (conservation)","residue",30,50.105
"MA","managed (conservation)","residue",40,50.818
"MA","managed (conservation)","residue",50,52.41
"MA","managed (conservation)","residue",60,52.475
"MA","managed (conservation)","residue",70,52.895
"MA","managed (conservation)","residue",80,53.383
"MA","managed (conservation)","residue",90,53.984
"MA","managed (conservation)","residue",100,55.272
"MD","managed (conservation)","sawtimber",0,26.643
"MD","managed (conservation)","sawtimber",10,26.198
"MD","managed (conservation)","sawtimber",20,25.55
"MD","managed (conservation)","sawtimber",30,26.547
"MD","managed (conservation)","sawtimber",40,27.862
"MD","managed (conservation)","sawtimber",50,26.595
"MD","managed (conservation)","sawtimber",60,26.685
"MD","managed (conservation)","sawtimber",70,25.658
"MD","managed (conservation)","sawtimber",80,24.415
"MD","managed (conservation)","sawtimber",90,21.117
"MD","managed (conservation)","sawtimber",100,20.069
"MD","managed (conservation)","pulpwood",0,25.194
"MD","managed (conservation)","pulpwood",10,25.545
"MD","managed (conservation)","pulpwood",20,21.101
"MD","managed (conservation)","pulpwood",30,21.055
"MD","managed (conservation)","pulpwood",40,20.969
"MD","managed (conservation)","pulpwood",50,20.521
"MD","managed (conservation)","pulpwood",60,17.866
"MD","managed (conservation)","pulpwood",70,17.743
"MD","managed (conservation)","pulpwood",80,18.027
"MD","managed (conservation)","pulpwood",90,13.276
"MD","managed (conservation)","pulpwood",100,13.384
"MD","managed (conservation)","residue",0,40.883
"MD","managed (conservation)","residue",10,41.075
"MD","managed (conservation)","residue",20,37.343
"MD","managed (conservation)","residue",30,37.698
"MD","managed (conservation)","residue",40,38.798
"MD","managed (conservation)","residue",50,37.732
"MD","managed (conservation)","residue",60,34.504
"MD","managed (conservation)","residue",70,33.369
"MD","managed (conservation)","residue",80,32.675
"MD","managed (conservation)","residue",90,27.481
"MD","managed (conservation)","residue",100,26.94
"ME","managed (conservation)","sawtimber",0,92.905
"ME","managed (conservation)","sawtimber",10,101.202
"ME","managed (conservation)","sawtimber",20,112.302
"ME","managed (conservation)","sawtimber",30,114.262
"ME","managed (conservation)","sawtimber",40,115.467
"ME","managed (conservation)","sawtimber",50,116.958
"ME","managed (conservation)","sawtimber",60,115.765
"ME","managed (conservation)","sawtimber",70,111.428
"ME","managed (conservation)","sawtimber",80,106.748
"ME","managed (conservation)","sawtimber",90,99.694
"ME","managed (conservation)","sawtimber",100,89.341
"ME","managed (conservation)","pulpwood",0,131.592
"ME","managed (conservation)","pulpwood",10,138.988
"ME","managed (conservation)","pulpwood",20,147.646
"ME","managed (conservation)","pulpwood",30,144.85
