"state","scenario","product","year_offset","bio_Tg"
"IL","managed (conservation)","residue",40,65.122
"IL","managed (conservation)","residue",50,59.035
"IL","managed (conservation)","residue",60,52.795
"IL","managed (conservation)","residue",70,47.134
"IL","managed (conservation)","residue",80,42.114
"IL","managed (conservation)","residue",90,37.545
"IL","managed (conservation)","residue",100,33.788
"IN","managed (conservation)","sawtimber",0,63.962
"IN","managed (conservation)","sawtimber",10,67.164
"IN","managed (conservation)","sawtimber",20,70.604
"IN","managed (conservation)","sawtimber",30,70.21
"IN","managed (conservation)","sawtimber",40,71.528
"IN","managed (conservation)","sawtimber",50,69.942
"IN","managed (conservation)","sawtimber",60,64.513
"IN","managed (conservation)","sawtimber",70,58.147
"IN","managed (conservation)","sawtimber",80,52.106
"IN","managed (conservation)","sawtimber",90,43.332
"IN","managed (conservation)","sawtimber",100,36.639
"IN","managed (conservation)","pulpwood",0,67.629
"IN","managed (conservation)","pulpwood",10,67.72
"IN","managed (conservation)","pulpwood",20,65.277
"IN","managed (conservation)","pulpwood",30,63.193
"IN","managed (conservation)","pulpwood",40,61.294
"IN","managed (conservation)","pulpwood",50,57.291
"IN","managed (conservation)","pulpwood",60,52.384
"IN","managed (conservation)","pulpwood",70,47.369
"IN","managed (conservation)","pulpwood",80,42.622
"IN","managed (conservation)","pulpwood",90,35.998
"IN","managed (conservation)","pulpwood",100,31.502
"IN","managed (conservation)","residue",0,100.358
"IN","managed (conservation)","residue",10,100.054
"IN","managed (conservation)","residue",20,99.522
"IN","managed (conservation)","residue",30,97.963
"IN","managed (conservation)","residue",40,97.292
"IN","managed (conservation)","residue",50,94.027
"IN","managed (conservation)","residue",60,85.429
"IN","managed (conservation)","residue",70,77.002
"IN","managed (conservation)","residue",80,69.677
"IN","managed (conservation)","residue",90,58.995
"IN","managed (conservation)","residue",100,51.475
"KS","managed (conservation)","sawtimber",0,1.39
"KS","managed (conservation)","sawtimber",10,1.54
"KS","managed (conservation)","sawtimber",20,1.547
"KS","managed (conservation)","sawtimber",30,1.171
"KS","managed (conservation)","sawtimber",40,1.19
"KS","managed (conservation)","sawtimber",50,1.117
"KS","managed (conservation)","sawtimber",60,1.035
"KS","managed (conservation)","sawtimber",70,0.912
"KS","managed (conservation)","sawtimber",80,0.775
"KS","managed (conservation)","sawtimber",90,0.619
"KS","managed (conservation)","sawtimber",100,0.521
"KS","managed (conservation)","pulpwood",0,9.946
"KS","managed (conservation)","pulpwood",10,9.997
"KS","managed (conservation)","pulpwood",20,10.165
"KS","managed (conservation)","pulpwood",30,10.424
"KS","managed (conservation)","pulpwood",40,10.399
"KS","managed (conservation)","pulpwood",50,10.026
"KS","managed (conservation)","pulpwood",60,9.392
"KS","managed (conservation)","pulpwood",70,8.518
"KS","managed (conservation)","pulpwood",80,7.12
"KS","managed (conservation)","pulpwood",90,5.68
"KS","managed (conservation)","pulpwood",100,4.851
"KS","managed (conservation)","residue",0,11.803
"KS","managed (conservation)","residue",10,11.199
"KS","managed (conservation)","residue",20,11.315
"KS","managed (conservation)","residue",30,10.113
"KS","managed (conservation)","residue",40,10.137
"KS","managed (conservation)","residue",50,9.658
"KS","managed (conservation)","residue",60,8.918
"KS","managed (conservation)","residue",70,8.048
"KS","managed (conservation)","residue",80,6.874
"KS","managed (conservation)","residue",90,5.459
"KS","managed (conservation)","residue",100,4.779
"KY","managed (conservation)","sawtimber",0,162.239
"KY","managed (conservation)","sawtimber",10,169.54
"KY","managed (conservation)","sawtimber",20,172.562
"KY","managed (conservation)","sawtimber",30,167.822
"KY","managed (conservation)","sawtimber",40,161.129
"KY","managed (conservation)","sawtimber",50,149.354
"KY","managed (conservation)","sawtimber",60,136.549
"KY","managed (conservation)","sawtimber",70,123.858
"KY","managed (conservation)","sawtimber",80,109.869
"KY","managed (conservation)","sawtimber",90,92.67
"KY","managed (conservation)","sawtimber",100,84.303
"KY","managed (conservation)","pulpwood",0,139.412
"KY","managed (conservation)","pulpwood",10,139.8
"KY","managed (conservation)","pulpwood",20,137.194
"KY","managed (conservation)","pulpwood",30,130.866
"KY","managed (conservation)","pulpwood",40,123.503
"KY","managed (conservation)","pulpwood",50,114.348
"KY","managed (conservation)","pulpwood",60,103.004
"KY","managed (conservation)","pulpwood",70,93.153
"KY","managed (conservation)","pulpwood",80,82.864
"KY","managed (conservation)","pulpwood",90,69.681
"KY","managed (conservation)","pulpwood",100,63.456
"KY","managed (conservation)","residue",0,250.301
"KY","managed (conservation)","residue",10,250.245
"KY","managed (conservation)","residue",20,244.812
"KY","managed (conservation)","residue",30,232.594
"KY","managed (conservation)","residue",40,220.882
"KY","managed (conservation)","residue",50,207.145
"KY","managed (conservation)","residue",60,187.358
"KY","managed (conservation)","residue",70,170.158
"KY","managed (conservation)","residue",80,151.649
"KY","managed (conservation)","residue",90,127.858
"KY","managed (conservation)","residue",100,116.895
"LA","managed (conservation)","sawtimber",0,92.019
"LA","managed (conservation)","sawtimber",10,113.048
"LA","managed (conservation)","sawtimber",20,136.446
"LA","managed (conservation)","sawtimber",30,169.561
"LA","managed (conservation)","sawtimber",40,189.075
"LA","managed (conservation)","sawtimber",50,186.371
"LA","managed (conservation)","sawtimber",60,184.685
"LA","managed (conservation)","sawtimber",70,184.812
"LA","managed (conservation)","sawtimber",80,179.477
"LA","managed (conservation)","sawtimber",90,164.107
"LA","managed (conservation)","sawtimber",100,156.437
"LA","managed (conservation)","pulpwood",0,158.734
"LA","managed (conservation)","pulpwood",10,173.156
"LA","managed (conservation)","pulpwood",20,174.545
"LA","managed (conservation)","pulpwood",30,175.072
"LA","managed (conservation)","pulpwood",40,174.403
"LA","managed (conservation)","pulpwood",50,169.519
"LA","managed (conservation)","pulpwood",60,156.339
"LA","managed (conservation)","pulpwood",70,142.762
"LA","managed (conservation)","pulpwood",80,132.258
"LA","managed (conservation)","pulpwood",90,115.607
"LA","managed (conservation)","pulpwood",100,104.286
"LA","managed (conservation)","residue",0,195.615
"LA","managed (conservation)","residue",10,216.913
"LA","managed (conservation)","residue",20,220.719
"LA","managed (conservation)","residue",30,224.044
"LA","managed (conservation)","residue",40,228.186
"LA","managed (conservation)","residue",50,224.577
"LA","managed (conservation)","residue",60,214.14
"LA","managed (conservation)","residue",70,205.322
"LA","managed (conservation)","residue",80,193.755
"LA","managed (conservation)","residue",90,170.714
"LA","managed (conservation)","residue",100,154.829
"MA","managed (conservation)","sawtimber",0,35.818
"MA","managed (conservation)","sawtimber",10,37.034
"MA","managed (conservation)","sawtimber",20,37.991
"MA","managed (conservation)","sawtimber",30,37.439
"MA","managed (conservation)","sawtimber",40,36.836
"MA","managed (conservation)","sawtimber",50,36.465
"MA","managed (conservation)","sawtimber",60,34.611
"MA","managed (conservation)","sawtimber",70,32.717
"MA","managed (conservation)","sawtimber",80,31.213
"MA","managed (conservation)","sawtimber",90,29.396
"MA","managed (conservation)","sawtimber",100,28.29
"MA","managed (conservation)","pulpwood",0,24.548
"MA","managed (conservation)","pulpwood",10,22.667
"MA","managed (conservation)","pulpwood",20,23.193
"MA","managed (conservation)","pulpwood",30,22.77
"MA","managed (conservation)","pulpwood",40,22.455
"MA","managed (conservation)","pulpwood",50,21.836
"MA","managed (conservation)","pulpwood",60,21.146
"MA","managed (conservation)","pulpwood",70,20.066
"MA","managed (conservation)","pulpwood",80,19.379
"MA","managed (conservation)","pulpwood",90,18.594
"MA","managed (conservation)","pulpwood",100,18.214
"MA","managed (conservation)","residue",0,47.764
"MA","managed (conservation)","residue",10,46.503
"MA","managed (conservation)","residue",20,47.64
"MA","managed (conservation)","residue",30,46.731
"MA","managed (conservation)","residue",40,45.858
"MA","managed (conservation)","residue",50,45.183
"MA","managed (conservation)","residue",60,43.267
"MA","managed (conservation)","residue",70,41.109
"MA","managed (conservation)","residue",80,39.477
"MA","managed (conservation)","residue",90,37.623
"MA","managed (conservation)","residue",100,36.536
"MD","managed (conservation)","sawtimber",0,26.256
"MD","managed (conservation)","sawtimber",10,25.677
"MD","managed (conservation)","sawtimber",20,25.041
"MD","managed (conservation)","sawtimber",30,25.193
"MD","managed (conservation)","sawtimber",40,25.857
"MD","managed (conservation)","sawtimber",50,23.954
"MD","managed (conservation)","sawtimber",60,22.901
"MD","managed (conservation)","sawtimber",70,20.897
"MD","managed (conservation)","sawtimber",80,19.198
"MD","managed (conservation)","sawtimber",90,15.858
"MD","managed (conservation)","sawtimber",100,15.15
"MD","managed (conservation)","pulpwood",0,25.424
"MD","managed (conservation)","pulpwood",10,25.463
"MD","managed (conservation)","pulpwood",20,21.526
"MD","managed (conservation)","pulpwood",30,21.126
"MD","managed (conservation)","pulpwood",40,20.719
"MD","managed (conservation)","pulpwood",50,19.866
"MD","managed (conservation)","pulpwood",60,16.415
"MD","managed (conservation)","pulpwood",70,15.31
"MD","managed (conservation)","pulpwood",80,14.922
"MD","managed (conservation)","pulpwood",90,10.67
"MD","managed (conservation)","pulpwood",100,11.061
"MD","managed (conservation)","residue",0,41.04
"MD","managed (conservation)","residue",10,40.764
"MD","managed (conservation)","residue",20,37.404
"MD","managed (conservation)","residue",30,36.943
"MD","managed (conservation)","residue",40,37.323
"MD","managed (conservation)","residue",50,35.332
"MD","managed (conservation)","residue",60,30.501
"MD","managed (conservation)","residue",70,27.762
"MD","managed (conservation)","residue",80,26.117
"MD","managed (conservation)","residue",90,21.203
"MD","managed (conservation)","residue",100,21.091
"ME","managed (conservation)","sawtimber",0,90.509
"ME","managed (conservation)","sawtimber",10,98.845
"ME","managed (conservation)","sawtimber",20,108.764
"ME","managed (conservation)","sawtimber",30,110.396
"ME","managed (conservation)","sawtimber",40,112.08
"ME","managed (conservation)","sawtimber",50,114.718
"ME","managed (conservation)","sawtimber",60,114.79
"ME","managed (conservation)","sawtimber",70,112.894
"ME","managed (conservation)","sawtimber",80,111.036
"ME","managed (conservation)","sawtimber",90,107.203
"ME","managed (conservation)","sawtimber",100,100.909
"ME","managed (conservation)","pulpwood",0,129.817
"ME","managed (conservation)","pulpwood",10,137.114
"ME","managed (conservation)","pulpwood",20,143.936
"ME","managed (conservation)","pulpwood",30,140.76
"ME","managed (conservation)","pulpwood",40,137.323
"ME","managed (conservation)","pulpwood",50,133.818
"ME","managed (conservation)","pulpwood",60,131.132
"ME","managed (conservation)","pulpwood",70,128.719
"ME","managed (conservation)","pulpwood",80,127.387
"ME","managed (conservation)","pulpwood",90,123.187
"ME","managed (conservation)","pulpwood",100,115.572
"ME","managed (conservation)","residue",0,333.862
"ME","managed (conservation)","residue",10,327.882
"ME","managed (conservation)","residue",20,323.881
"ME","managed (conservation)","residue",30,311.897
"ME","managed (conservation)","residue",40,300.566
"ME","managed (conservation)","residue",50,293.735
"ME","managed (conservation)","residue",60,286.979
"ME","managed (conservation)","residue",70,279.145
"ME","managed (conservation)","residue",80,272.306
"ME","managed (conservation)","residue",90,261.186
"ME","managed (conservation)","residue",100,245.968
"MI","managed (conservation)","sawtimber",0,115.371
"MI","managed (conservation)","sawtimber",10,124.461
"MI","managed (conservation)","sawtimber",20,133.865
"MI","managed (conservation)","sawtimber",30,138.669
"MI","managed (conservation)","sawtimber",40,142.467
"MI","managed (conservation)","sawtimber",50,141.718
"MI","managed (conservation)","sawtimber",60,139.086
"MI","managed (conservation)","sawtimber",70,133.953
"MI","managed (conservation)","sawtimber",80,125.583
"MI","managed (conservation)","sawtimber",90,118.491
"MI","managed (conservation)","sawtimber",100,111.279
"MI","managed (conservation)","pulpwood",0,223.119
"MI","managed (conservation)","pulpwood",10,227.916
"MI","managed (conservation)","pulpwood",20,237.119
"MI","managed (conservation)","pulpwood",30,241.172
"MI","managed (conservation)","pulpwood",40,241.986
"MI","managed (conservation)","pulpwood",50,237.793
"MI","managed (conservation)","pulpwood",60,231.612
"MI","managed (conservation)","pulpwood",70,221.724
"MI","managed (conservation)","pulpwood",80,207.04
"MI","managed (conservation)","pulpwood",90,194.099
"MI","managed (conservation)","pulpwood",100,180.868
"MI","managed (conservation)","residue",0,330.777
"MI","managed (conservation)","residue",10,333.883
"MI","managed (conservation)","residue",20,338.641
"MI","managed (conservation)","residue",30,339.774
"MI","managed (conservation)","residue",40,338.015
"MI","managed (conservation)","residue",50,330.355
"MI","managed (conservation)","residue",60,318.636
"MI","managed (conservation)","residue",70,305.499
"MI","managed (conservation)","residue",80,285.965
"MI","managed (conservation)","residue",90,269.47
"MI","managed (conservation)","residue",100,252.704
"MN","managed (conservation)","sawtimber",0,52.922
"MN","managed (conservation)","sawtimber",10,58.82
"MN","managed (conservation)","sawtimber",20,65.45
"MN","managed (conservation)","sawtimber",30,69.433
"MN","managed (conservation)","sawtimber",40,71.028
"MN","managed (conservation)","sawtimber",50,70.616
"MN","managed (conservation)","sawtimber",60,69.633
"MN","managed (conservation)","sawtimber",70,68.023
"MN","managed (conservation)","sawtimber",80,66.117
"MN","managed (conservation)","sawtimber",90,62.413
"MN","managed (conservation)","sawtimber",100,58.327
"MN","managed (conservation)","pulpwood",0,151.907
"MN","managed (conservation)","pulpwood",10,155.793
"MN","managed (conservation)","pulpwood",20,162.684
"MN","managed (conservation)","pulpwood",30,165.779
"MN","managed (conservation)","pulpwood",40,161.425
"MN","managed (conservation)","pulpwood",50,155.942
"MN","managed (conservation)","pulpwood",60,146.504
"MN","managed (conservation)","pulpwood",70,137.118
"MN","managed (conservation)","pulpwood",80,130.953
"MN","managed (conservation)","pulpwood",90,125.626
"MN","managed (conservation)","pulpwood",100,119.606
"MN","managed (conservation)","residue",0,247.23
"MN","managed (conservation)","residue",10,252.229
"MN","managed (conservation)","residue",20,258.209
"MN","managed (conservation)","residue",30,256.689
"MN","managed (conservation)","residue",40,247.983
"MN","managed (conservation)","residue",50,241.619
"MN","managed (conservation)","residue",60,231.667
"MN","managed (conservation)","residue",70,220.725
"MN","managed (conservation)","residue",80,211.177
"MN","managed (conservation)","residue",90,202.549
"MN","managed (conservation)","residue",100,192.249
"MO","managed (conservation)","sawtimber",0,155.318
"MO","managed (conservation)","sawtimber",10,168.482
"MO","managed (conservation)","sawtimber",20,174.846
"MO","managed (conservation)","sawtimber",30,177.51
"MO","managed (conservation)","sawtimber",40,175.949
"MO","managed (conservation)","sawtimber",50,171.097
"MO","managed (conservation)","sawtimber",60,162.413
"MO","managed (conservation)","sawtimber",70,152.133
"MO","managed (conservation)","sawtimber",80,141.564
"MO","managed (conservation)","sawtimber",90,130.398
"MO","managed (conservation)","sawtimber",100,121.636
"MO","managed (conservation)","pulpwood",0,215.691
"MO","managed (conservation)","pulpwood",10,207.712
"MO","managed (conservation)","pulpwood",20,200.297
"MO","managed (conservation)","pulpwood",30,193.485
"MO","managed (conservation)","pulpwood",40,186.681
"MO","managed (conservation)","pulpwood",50,177.781
"MO","managed (conservation)","pulpwood",60,166.178
"MO","managed (conservation)","pulpwood",70,155.719
"MO","managed (conservation)","pulpwood",80,144.699
"MO","managed (conservation)","pulpwood",90,133.458
"MO","managed (conservation)","pulpwood",100,124.783
"MO","managed (conservation)","residue",0,360.292
"MO","managed (conservation)","residue",10,354.524
"MO","managed (conservation)","residue",20,344.729
"MO","managed (conservation)","residue",30,336.283
"MO","managed (conservation)","residue",40,326.427
"MO","managed (conservation)","residue",50,312.03
"MO","managed (conservation)","residue",60,292.729
"MO","managed (conservation)","residue",70,274.782
"MO","managed (conservation)","residue",80,256.302
"MO","managed (conservation)","residue",90,236.966
"MO","managed (conservation)","residue",100,222.085
"MS","managed (conservation)","sawtimber",0,139.111
"MS","managed (conservation)","sawtimber",10,179.13
"MS","managed (conservation)","sawtimber",20,226.95
"MS","managed (conservation)","sawtimber",30,272.517
"MS","managed (conservation)","sawtimber",40,294.148
"MS","managed (conservation)","sawtimber",50,301.316
"MS","managed (conservation)","sawtimber",60,308.146
"MS","managed (conservation)","sawtimber",70,315.666
"MS","managed (conservation)","sawtimber",80,306.152
"MS","managed (conservation)","sawtimber",90,290.23
"MS","managed (conservation)","sawtimber",100,278.79
"MS","managed (conservation)","pulpwood",0,185.609
"MS","managed (conservation)","pulpwood",10,212.313
"MS","managed (conservation)","pulpwood",20,218.778
"MS","managed (conservation)","pulpwood",30,218.963
"MS","managed (conservation)","pulpwood",40,217.259
"MS","managed (conservation)","pulpwood",50,208.806
"MS","managed (conservation)","pulpwood",60,184.71
"MS","managed (conservation)","pulpwood",70,165.287
"MS","managed (conservation)","pulpwood",80,151.304
"MS","managed (conservation)","pulpwood",90,135.483
"MS","managed (conservation)","pulpwood",100,123.469
"MS","managed (conservation)","residue",0,264.324
"MS","managed (conservation)","residue",10,304.753
"MS","managed (conservation)","residue",20,315.186
"MS","managed (conservation)","residue",30,317.614
"MS","managed (conservation)","residue",40,318.139
"MS","managed (conservation)","residue",50,316.12
"MS","managed (conservation)","residue",60,302.171
"MS","managed (conservation)","residue",70,291.009
"MS","managed (conservation)","residue",80,274.973
"MS","managed (conservation)","residue",90,249.7
"MS","managed (conservation)","residue",100,231.74
"MT","managed (conservation)","sawtimber",0,175.642
"MT","managed (conservation)","sawtimber",10,177.942
"MT","managed (conservation)","sawtimber",20,184.221
"MT","managed (conservation)","sawtimber",30,188.164
"MT","managed (conservation)","sawtimber",40,192.907
"MT","managed (conservation)","sawtimber",50,194.932
"MT","managed (conservation)","sawtimber",60,194.262
"MT","managed (conservation)","sawtimber",70,195.151
"MT","managed (conservation)","sawtimber",80,193.351
"MT","managed (conservation)","sawtimber",90,188.793
"MT","managed (conservation)","sawtimber",100,183.909
"MT","managed (conservation)","pulpwood",0,212.568
"MT","managed (conservation)","pulpwood",10,215.439
"MT","managed (conservation)","pulpwood",20,219.832
"MT","managed (conservation)","pulpwood",30,222.938
"MT","managed (conservation)","pulpwood",40,226.56
"MT","managed (conservation)","pulpwood",50,225.012
"MT","managed (conservation)","pulpwood",60,222.492
"MT","managed (conservation)","pulpwood",70,219.475
"MT","managed (conservation)","pulpwood",80,215.072
"MT","managed (conservation)","pulpwood",90,209.265
"MT","managed (conservation)","pulpwood",100,202.953
"MT","managed (conservation)","residue",0,297.708
"MT","managed (conservation)","residue",10,301.449
"MT","managed (conservation)","residue",20,307.025
"MT","managed (conservation)","residue",30,306.871
"MT","managed (conservation)","residue",40,308.167
"MT","managed (conservation)","residue",50,307.032
"MT","managed (conservation)","residue",60,303.328
"MT","managed (conservation)","residue",70,298.253
"MT","managed (conservation)","residue",80,292.451
"MT","managed (conservation)","residue",90,285.083
"MT","managed (conservation)","residue",100,277.739
"NC","managed (conservation)","sawtimber",0,111.367
"NC","managed (conservation)","sawtimber",10,122.756
"NC","managed (conservation)","sawtimber",20,144.502
"NC","managed (conservation)","sawtimber",30,162.341
"NC","managed (conservation)","sawtimber",40,170.961
"NC","managed (conservation)","sawtimber",50,175.733
"NC","managed (conservation)","sawtimber",60,171.36
"NC","managed (conservation)","sawtimber",70,172.677
"NC","managed (conservation)","sawtimber",80,168.57
"NC","managed (conservation)","sawtimber",90,159.75
"NC","managed (conservation)","sawtimber",100,154.716
"NC","managed (conservation)","pulpwood",0,205.844
"NC","managed (conservation)","pulpwood",10,222.54
"NC","managed (conservation)","pulpwood",20,248.549
"NC","managed (conservation)","pulpwood",30,267.705
"NC","managed (conservation)","pulpwood",40,281.73
"NC","managed (conservation)","pulpwood",50,274.433
"NC","managed (conservation)","pulpwood",60,244.83
"NC","managed (conservation)","pulpwood",70,230.281
"NC","managed (conservation)","pulpwood",80,221.636
"NC","managed (conservation)","pulpwood",90,212.953
"NC","managed (conservation)","pulpwood",100,209.191
"NC","managed (conservation)","residue",0,272.894
"NC","managed (conservation)","residue",10,294.195
"NC","managed (conservation)","residue",20,315.616
"NC","managed (conservation)","residue",30,319.895
"NC","managed (conservation)","residue",40,327.159
"NC","managed (conservation)","residue",50,321.41
"NC","managed (conservation)","residue",60,294.912
"NC","managed (conservation)","residue",70,284.969
"NC","managed (conservation)","residue",80,275.5
"NC","managed (conservation)","residue",90,261.768
"NC","managed (conservation)","residue",100,249.081
"ND","managed (conservation)","sawtimber",0,0.646
"ND","managed (conservation)","sawtimber",10,0.878
"ND","managed (conservation)","sawtimber",20,0.977
"ND","managed (conservation)","sawtimber",30,1.061
"ND","managed (conservation)","sawtimber",40,1.054
"ND","managed (conservation)","sawtimber",50,1.039
"ND","managed (conservation)","sawtimber",60,1.036
"ND","managed (conservation)","sawtimber",70,0.942
"ND","managed (conservation)","sawtimber",80,0.816
"ND","managed (conservation)","sawtimber",90,0.739
"ND","managed (conservation)","sawtimber",100,0.672
"ND","managed (conservation)","pulpwood",0,2.686
"ND","managed (conservation)","pulpwood",10,2.417
"ND","managed (conservation)","pulpwood",20,2.411
"ND","managed (conservation)","pulpwood",30,2.452
"ND","managed (conservation)","pulpwood",40,2.355
"ND","managed (conservation)","pulpwood",50,2.33
"ND","managed (conservation)","pulpwood",60,2.293
"ND","managed (conservation)","pulpwood",70,2.095
"ND","managed (conservation)","pulpwood",80,1.84
"ND","managed (conservation)","pulpwood",90,1.702
"ND","managed (conservation)","pulpwood",100,1.553
"ND","managed (conservation)","residue",0,8.778
"ND","managed (conservation)","residue",10,8.717
"ND","managed (conservation)","residue",20,8.832
"ND","managed (conservation)","residue",30,8.997
"ND","managed (conservation)","residue",40,9.022
"ND","managed (conservation)","residue",50,9.194
"ND","managed (conservation)","residue",60,8.963
"ND","managed (conservation)","residue",70,7.859
"ND","managed (conservation)","residue",80,6.886
"ND","managed (conservation)","residue",90,6.165
"ND","managed (conservation)","residue",100,5.392
"NE","managed (conservation)","sawtimber",0,2.795
"NE","managed (conservation)","sawtimber",10,2.919
"NE","managed (conservation)","sawtimber",20,3.011
"NE","managed (conservation)","sawtimber",30,2.824
"NE","managed (conservation)","sawtimber",40,2.574
"NE","managed (conservation)","sawtimber",50,2.419
"NE","managed (conservation)","sawtimber",60,2.284
"NE","managed (conservation)","sawtimber",70,2.02
"NE","managed (conservation)","sawtimber",80,1.842
"NE","managed (conservation)","sawtimber",90,1.711
"NE","managed (conservation)","sawtimber",100,1.525
"NE","managed (conservation)","pulpwood",0,7.553
"NE","managed (conservation)","pulpwood",10,7.609
"NE","managed (conservation)","pulpwood",20,7.445
"NE","managed (conservation)","pulpwood",30,7.453
"NE","managed (conservation)","pulpwood",40,6.889
"NE","managed (conservation)","pulpwood",50,6.533
"NE","managed (conservation)","pulpwood",60,6.297
"NE","managed (conservation)","pulpwood",70,5.785
"NE","managed (conservation)","pulpwood",80,5.399
"NE","managed (conservation)","pulpwood",90,5.227
"NE","managed (conservation)","pulpwood",100,4.94
"NE","managed (conservation)","residue",0,10.715
"NE","managed (conservation)","residue",10,10.637
"NE","managed (conservation)","residue",20,10.565
"NE","managed (conservation)","residue",30,10.009
"NE","managed (conservation)","residue",40,9.109
"NE","managed (conservation)","residue",50,8.464
"NE","managed (conservation)","residue",60,8.014
"NE","managed (conservation)","residue",70,7.329
"NE","managed (conservation)","residue",80,6.811
"NE","managed (conservation)","residue",90,6.528
"NE","managed (conservation)","residue",100,6.097
"NH","managed (conservation)","sawtimber",0,60.57
"NH","managed (conservation)","sawtimber",10,64.337
"NH","managed (conservation)","sawtimber",20,67.977
"NH","managed (conservation)","sawtimber",30,71.346
"NH","managed (conservation)","sawtimber",40,70.849
"NH","managed (conservation)","sawtimber",50,67.867
"NH","managed (conservation)","sawtimber",60,63.023
"NH","managed (conservation)","sawtimber",70,58.795
"NH","managed (conservation)","sawtimber",80,53.74
"NH","managed (conservation)","sawtimber",90,48.268
"NH","managed (conservation)","sawtimber",100,44.12
"NH","managed (conservation)","pulpwood",0,58.436
"NH","managed (conservation)","pulpwood",10,56.458
"NH","managed (conservation)","pulpwood",20,55.338
"NH","managed (conservation)","pulpwood",30,54.711
"NH","managed (conservation)","pulpwood",40,53.786
"NH","managed (conservation)","pulpwood",50,51.294
"NH","managed (conservation)","pulpwood",60,47.612
"NH","managed (conservation)","pulpwood",70,44.122
"NH","managed (conservation)","pulpwood",80,40.743
"NH","managed (conservation)","pulpwood",90,36.772
"NH","managed (conservation)","pulpwood",100,33.912
"NH","managed (conservation)","residue",0,108.663
"NH","managed (conservation)","residue",10,108.464
"NH","managed (conservation)","residue",20,108.429
"NH","managed (conservation)","residue",30,107.781
"NH","managed (conservation)","residue",40,105.771
"NH","managed (conservation)","residue",50,101.079
"NH","managed (conservation)","residue",60,93.77
"NH","managed (conservation)","residue",70,87.193
"NH","managed (conservation)","residue",80,80.563
"NH","managed (conservation)","residue",90,72.821
"NH","managed (conservation)","residue",100,66.687
"NJ","managed (conservation)","sawtimber",0,23.627
"NJ","managed (conservation)","sawtimber",10,24.798
"NJ","managed (conservation)","sawtimber",20,27.674
"NJ","managed (conservation)","sawtimber",30,27.847
"NJ","managed (conservation)","sawtimber",40,28.293
"NJ","managed (conservation)","sawtimber",50,27.367
"NJ","managed (conservation)","sawtimber",60,26.747
"NJ","managed (conservation)","sawtimber",70,23.931
"NJ","managed (conservation)","sawtimber",80,22.593
"NJ","managed (conservation)","sawtimber",90,21.203
"NJ","managed (conservation)","sawtimber",100,20.161
"NJ","managed (conservation)","pulpwood",0,22.363
"NJ","managed (conservation)","pulpwood",10,20.264
"NJ","managed (conservation)","pulpwood",20,19.353
"NJ","managed (conservation)","pulpwood",30,19.085
"NJ","managed (conservation)","pulpwood",40,17.993
"NJ","managed (conservation)","pulpwood",50,17.097
"NJ","managed (conservation)","pulpwood",60,16.343
"NJ","managed (conservation)","pulpwood",70,14.357
"NJ","managed (conservation)","pulpwood",80,13.599
"NJ","managed (conservation)","pulpwood",90,12.83
"NJ","managed (conservation)","pulpwood",100,12.08
"NJ","managed (conservation)","residue",0,40.659
"NJ","managed (conservation)","residue",10,38.888
"NJ","managed (conservation)","residue",20,39.055
"NJ","managed (conservation)","residue",30,38.917
"NJ","managed (conservation)","residue",40,37.168
"NJ","managed (conservation)","residue",50,35.557
"NJ","managed (conservation)","residue",60,34.234
"NJ","managed (conservation)","residue",70,30.586
"NJ","managed (conservation)","residue",80,28.924
"NJ","managed (conservation)","residue",90,27.233
"NJ","managed (conservation)","residue",100,25.364
"NM","managed (conservation)","sawtimber",0,38.703
"NM","managed (conservation)","sawtimber",10,36.303
"NM","managed (conservation)","sawtimber",20,37.628
"NM","managed (conservation)","sawtimber",30,38.055
"NM","managed (conservation)","sawtimber",40,38.229
"NM","managed (conservation)","sawtimber",50,37.583
"NM","managed (conservation)","sawtimber",60,37.026
"NM","managed (conservation)","sawtimber",70,36.842
"NM","managed (conservation)","sawtimber",80,35.476
"NM","managed (conservation)","sawtimber",90,33.872
"NM","managed (conservation)","sawtimber",100,32.388
"NM","managed (conservation)","pulpwood",0,41.296
"NM","managed (conservation)","pulpwood",10,38.408
"NM","managed (conservation)","pulpwood",20,38.672
"NM","managed (conservation)","pulpwood",30,39.831
"NM","managed (conservation)","pulpwood",40,39.734
"NM","managed (conservation)","pulpwood",50,38.888
"NM","managed (conservation)","pulpwood",60,38.425
"NM","managed (conservation)","pulpwood",70,38.288
"NM","managed (conservation)","pulpwood",80,36.129
"NM","managed (conservation)","pulpwood",90,35.383
"NM","managed (conservation)","pulpwood",100,34.662
"NM","managed (conservation)","residue",0,158.319
"NM","managed (conservation)","residue",10,154.022
"NM","managed (conservation)","residue",20,155.816
"NM","managed (conservation)","residue",30,158.141
"NM","managed (conservation)","residue",40,158.933
"NM","managed (conservation)","residue",50,157.367
"NM","managed (conservation)","residue",60,155.672
"NM","managed (conservation)","residue",70,154.312
"NM","managed (conservation)","residue",80,149.67
"NM","managed (conservation)","residue",90,146.774
"NM","managed (conservation)","residue",100,143.858
"NV","managed (conservation)","sawtimber",0,2.109
"NV","managed (conservation)","sawtimber",10,2.131
"NV","managed (conservation)","sawtimber",20,2.091
"NV","managed (conservation)","sawtimber",30,2.212
"NV","managed (conservation)","sawtimber",40,2.265
